Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: Three human figures standing near a parked vehicle outdoors at night; the vehicle engine area is warmer than surroundings.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a forklift residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a forklift residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a forklift residential lane; concrete walls remain cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a forklift residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a forklift residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a forklift residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers crossing near a forklift residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers waiting beside a forklift residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers moving along a forklift residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers talking beside a forklift residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers loading cargo near a forklift residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers patrolling around a forklift residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers resting near a forklift residential lane; vegetation appears cooler; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers standing near a forklift residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers walking past a forklift residential lane; water surface remains cool; at night.
Generate a realistic infrared image as captured by a thermal infrared sensor. The image should resemble raw infrared sensor output, use grayscale only, avoid heatmap style, avoid rainbow/iron pseudo-color, preserve natural thermal contrast and object silhouettes, avoid artistic enhancement. Scene: three workers inspecting a forklift residential lane; water surface remains cool; at night.
